DatGeracaoConjuntoDados,DscConjuntoUnidadeConsumidora,DscAlimentadorSubestacao,DscSubestacaoDistribuicao,NumOrdemInterrupcao,DscTipoInterrupcao,IdeMotivoInterrupcao,DataInicioInterrupcao,HoraIcicioInterrupcao,DatFimInterrupcao,DscFatoGeradorInterrupcao,NumNivelTensao,NumUnidadeConsumidora,NumConsumidorConjunto,NumAno,NomAgenteRegulado,SigAgente,NumCPFCNPJ,VlrIndiceEnviado
26/05/2023,SAO BENEDITO,SBT-01S5,SAO BENEDITO,15328825_14086655,N弛 Programada,0,01/12/2017,00:09:00,01/12/2017 05:45,INTERNO - NAO PROGRAMADA - MANUTENCAO - CORRETIVA,13800,151,62126,2017,COMPANHIA ENERG慎ICA DE PERNAMBUCO,CELPE,"1,08E+13",5360
26/05/2023,PAU AMARELO,PAM-01C8,PAU AMARELO,15328832_14087284,N弛 Programada,0,01/12/2017,00:35:00,01/12/2017 14:15,INTERNO - NAO PROGRAMADA - PROPRIAS DO SISTEMA - FALHA DE MATERIAL OU EQUIPAMENTO,380,1,65319,2017,COMPANHIA ENERG慎ICA DE PERNAMBUCO,CELPE,"1,08E+13",0
26/05/2023,PIRAPAMA I,PRU-01C1,PIRAPAMA I,15328834_14086605,N弛 Programada,0,01/12/2017,00:40:00,01/12/2017 00:45,INTERNO - NAO PROGRAMADA - NAO CLASSIFICADA - NAO CLASSIFICADA,13800,1236,12863,2017,COMPANHIA ENERG慎ICA DE PERNAMBUCO,CELPE,"1,08E+13",1833
26/05/2023,PIEDADE,PID-01L3,PIEDADE,15328839_14086940,N弛 Programada,0,01/12/2017,01:04:00,01/12/2017 10:45,INTERNO - NAO PROGRAMADA - MEIO AMBIENTE - QUEIMADA OU INCENDIO,380,1,46589,2017,COMPANHIA ENERG慎ICA DE PERNAMBUCO,CELPE,"1,08E+13",3457
26/05/2023,IPOJUCA,IPO-01C2,IPOJUCA,15328769_14086634,N弛 Programada,0,01/12/2017,02:00:00,01/12/2017 02:51,INTERNO - NAO PROGRAMADA - PROPRIAS DO SISTEMA - FALHA DE MATERIAL OU EQUIPAMENTO,13800,1975,20877,2017,COMPANHIA ENERG慎ICA DE PERNAMBUCO,CELPE,"1,08E+13",1403
26/05/2023,BONJI,BJI-01F3,BONJI,15328841_14086623,N弛 Programada,0,01/12/2017,02:05:00,01/12/2017 02:09,INTERNO - NAO PROGRAMADA - PROPRIAS DO SISTEMA - NAO IDENTIFICADA,13800,5796,81659,2017,COMPANHIA ENERG慎ICA DE PERNAMBUCO,CELPE,"1,08E+13",8807
26/05/2023,RAJADA,AFN-01I3,AFRANIO,15328847_14086853,N弛 Programada,0,01/12/2017,02:34:00,01/12/2017 10:36,INTERNO - NAO PROGRAMADA - TERCEIROS - OBJETO NA REDE,13800,259,14285,2017,COMPANHIA ENERG慎ICA DE PERNAMBUCO,CELPE,"1,08E+13",0
26/05/2023,TABATINGA,PAT-01C2,PARATIBE I,15328848_14086651,N弛 Programada,0,01/12/2017,02:34:00,01/12/2017 04:39,INTERNO - NAO PROGRAMADA - MEIO AMBIENTE - ARVORE OU VEGETACAO,13800,1,31246,2017,COMPANHIA ENERG慎ICA DE PERNAMBUCO,CELPE,"1,08E+13",0
26/05/2023,GLORIA DO GOITA,GLA-01Y2,GLORIA DE GOITA,15328843_14086649,N弛 Programada,0,01/12/2017,02:55:00,01/12/2017 04:30,INTERNO - NAO PROGRAMADA - TERCEIROS - ABALROAMENTO,13800,11,24396,2017,COMPANHIA ENERG慎ICA DE PERNAMBUCO,CELPE,"1,08E+13",54
26/05/2023,BONJI,BJI-01F4,BONJI,15328841_14086637,N弛 Programada,0,01/12/2017,03:06:00,01/12/2017 03:10,INTERNO - NAO PROGRAMADA - PROPRIAS DO SISTEMA - NAO IDENTIFICADA,13800,2353,81659,2017,COMPANHIA ENERG慎ICA DE PERNAMBUCO,CELPE,"1,08E+13",0
26/05/2023,BONJI,BJI-01F5,BONJI,15328841_14086637,N弛 Programada,0,01/12/2017,03:06:00,01/12/2017 03:10,INTERNO - NAO PROGRAMADA - PROPRIAS DO SISTEMA - NAO IDENTIFICADA,13800,7834,81659,2017,COMPANHIA ENERG慎ICA DE PERNAMBUCO,CELPE,"1,08E+13",244
26/05/2023,BONJI,BJI-01F5,BONJI,15328851_14088033,N弛 Programada,1,01/12/2017,03:12:00,02/12/2017 11:07,INTERNO - NAO PROGRAMADA - NAO CLASSIFICADA - NAO CLASSIFICADA,380,1,81659,2017,COMPANHIA ENERG慎ICA DE PERNAMBUCO,CELPE,"1,08E+13",431
26/05/2023,JUSSARAL,JUR-01C1,JUSSARAL,15328857_14086723,N弛 Programada,0,01/12/2017,04:33:00,01/12/2017 08:32,INTERNO - NAO PROGRAMADA - MEIO AMBIENTE - VENTO,13800,43,2013,2017,COMPANHIA ENERG慎ICA DE PERNAMBUCO,CELPE,"1,08E+13",206
26/05/2023,HELIOPOLIS,HPO-01L5,HELIOPOLIS,15328858_14086654,N弛 Programada,0,01/12/2017,04:33:00,01/12/2017 05:52,INTERNO - NAO PROGRAMADA - MEIO AMBIENTE - CORROSAO,13800,1,27488,2017,COMPANHIA ENERG慎ICA DE PERNAMBUCO,CELPE,"1,08E+13",1664
26/05/2023,TIMBAUBA,TBB-01C5,TIMBAUBA,15328859_14086675,N弛 Programada,0,01/12/2017,04:49:00,01/12/2017 07:07,INTERNO - NAO PROGRAMADA - NAO CLASSIFICADA - NAO CLASSIFICADA,13800,10,31402,2017,COMPANHIA ENERG慎ICA DE PERNAMBUCO,CELPE,"1,08E+13",0
26/05/2023,ORATORIO,ORT-01C2,ORATORIO (SAELPA),15328861_14086668,N弛 Programada,0,01/12/2017,05:16:00,01/12/2017 07:06,INTERNO - NAO PROGRAMADA - MEIO AMBIENTE - VENTO,13800,7,16793,2017,COMPANHIA ENERG慎ICA DE PERNAMBUCO,CELPE,"1,08E+13",0
26/05/2023,BUIQUE,BUQ-01J2,BUIQUE,15328863_14087061,N弛 Programada,0,01/12/2017,05:20:00,01/12/2017 15:44,INTERNO - NAO PROGRAMADA - PROPRIAS DO SISTEMA - FALHA DE MATERIAL OU EQUIPAMENTO,13800,208,27686,2017,COMPANHIA ENERG慎ICA DE PERNAMBUCO,CELPE,"1,08E+13",0
26/05/2023,AGRESTINA,AGT-01F4,AGRESTINA,15328864_14086891,N弛 Programada,0,01/12/2017,05:22:00,01/12/2017 11:39,INTERNO - NAO PROGRAMADA - NAO CLASSIFICADA - NAO CLASSIFICADA,13800,4,33215,2017,COMPANHIA ENERG慎ICA DE PERNAMBUCO,CELPE,"1,08E+13",0
26/05/2023,INAJA,IJA-01I1,INAJ�,15328865_14090223,N弛 Programada,0,01/12/2017,05:24:00,01/12/2017 10:32,INTERNO - NAO PROGRAMADA - MEIO AMBIENTE - VENTO,13800,23,17430,2017,COMPANHIA ENERG慎ICA DE PERNAMBUCO,CELPE,"1,08E+13",555
26/05/2023,BOM NOME,SJB-01J1,SAO JOSE DO BELMONTE,15328870_14086767,N弛 Programada,0,01/12/2017,05:35:00,01/12/2017 10:08,INTERNO - NAO PROGRAMADA - MEIO AMBIENTE - ARVORE OU VEGETACAO,13800,198,26618,2017,COMPANHIA ENERG慎ICA DE PERNAMBUCO,CELPE,"1,08E+13",875
26/05/2023,SANTA MARIA DA BOA VISTA,SCZ-01S4,SANTA CRUZ,15328871_14087336,N弛 Programada,0,01/12/2017,05:41:00,01/12/2017 17:04,INTERNO - NAO PROGRAMADA - MEIO AMBIENTE - VENTO,13800,190,12598,2017,COMPANHIA ENERG慎ICA DE PERNAMBUCO,CELPE,"1,08E+13",71
26/05/2023,BARREIROS,BAR-01C3,BARREIROS,15328872_14087166,N弛 Programada,0,01/12/2017,05:46:00,01/12/2017 14:33,INTERNO - NAO PROGRAMADA - MEIO AMBIENTE - VENTO,13800,12,22620,2017,COMPANHIA ENERG慎ICA DE PERNAMBUCO,CELPE,"1,08E+13",1073
26/05/2023,VICENCIA,VCA-01C4,VICENCIA,15328876_14086760,N弛 Programada,0,01/12/2017,06:02:00,01/12/2017 09:02,INTERNO - NAO PROGRAMADA - MEIO AMBIENTE - ARVORE OU VEGETACAO,13800,1,21972,2017,COMPANHIA ENERG慎ICA DE PERNAMBUCO,CELPE,"1,08E+13",0
26/05/2023,TORITAMA,VTE-01V2,VERTENTES,15328877_14086717,N弛 Programada,0,01/12/2017,06:05:00,01/12/2017 08:45,INTERNO - NAO PROGRAMADA - MEIO AMBIENTE - CORROSAO,13800,9,42647,2017,COMPANHIA ENERG慎ICA DE PERNAMBUCO,CELPE,"1,08E+13",0
26/05/2023,TORITAMA,VTE-01V2,VERTENTES,15328877_14086717,N弛 Programada,0,01/12/2017,06:05:00,01/12/2017 11:00,INTERNO - NAO PROGRAMADA - MEIO AMBIENTE - CORROSAO,13800,27,42647,2017,COMPANHIA ENERG慎ICA DE PERNAMBUCO,CELPE,"1,08E+13",180
26/05/2023,LIMOEIRO,LME-01C4,LIMOEIRO,15328878_14086707,N弛 Programada,0,01/12/2017,06:05:00,01/12/2017 08:21,INTERNO - NAO PROGRAMADA - PROPRIAS DO SISTEMA - FALHA DE MATERIAL OU EQUIPAMENTO,13800,22,30089,2017,COMPANHIA ENERG慎ICA DE PERNAMBUCO,CELPE,"1,08E+13",0
26/05/2023,SAO BENEDITO,SBT-01S8,SAO BENEDITO,15328881_14087334,N弛 Programada,0,01/12/2017,06:16:00,01/12/2017 17:00,INTERNO - NAO PROGRAMADA - PROPRIAS DO SISTEMA - FALHA DE MATERIAL OU EQUIPAMENTO,380,1,62126,2017,COMPANHIA ENERG慎ICA DE PERNAMBUCO,CELPE,"1,08E+13",826
26/05/2023,BOM JARDIM,BJD-01C1,BOM JARDIM,15328885_14086802,N弛 Programada,0,01/12/2017,06:25:00,01/12/2017 09:36,INTERNO - NAO PROGRAMADA - MEIO AMBIENTE - ARVORE OU VEGETACAO,13800,10,33992,2017,COMPANHIA ENERG慎ICA DE PERNAMBUCO,CELPE,"1,08E+13",592
26/05/2023,SAO JOSE DO EGITO,SJE-01J1,SAO JOSE DO EGITO,15328887_14087059,N弛 Programada,0,01/12/2017,06:28:00,01/12/2017 13:16,INTERNO - NAO PROGRAMADA - MEIO AMBIENTE - VENTO,13800,1,33736,2017,COMPANHIA ENERG慎ICA DE PERNAMBUCO,CELPE,"1,08E+13",0
26/05/2023,TIMBAUBA,TBB-01C3,TIMBAUBA,15328889_14087411,N弛 Programada,0,01/12/2017,06:29:00,01/12/2017 17:52,INTERNO - NAO PROGRAMADA - PROPRIAS DO SISTEMA - FALHA DE MATERIAL OU EQUIPAMENTO,380,1,31402,2017,COMPANHIA ENERG慎ICA DE PERNAMBUCO,CELPE,"1,08E+13",467
26/05/2023,IGARASSU,IGU-01C1,IGARASSU,15328890_14086685,N弛 Programada,0,01/12/2017,06:30:00,01/12/2017 07:32,INTERNO - NAO PROGRAMADA - PROPRIAS DO SISTEMA - FALHA DE MATERIAL OU EQUIPAMENTO,380,1,20731,2017,COMPANHIA ENERG慎ICA DE PERNAMBUCO,CELPE,"1,08E+13",0
26/05/2023,AGRESTINA,AGT-01F4,AGRESTINA,15328891_14086985,N弛 Programada,0,01/12/2017,06:30:00,01/12/2017 11:59,INTERNO - NAO PROGRAMADA - MEIO AMBIENTE - VENTO,13800,5,33215,2017,COMPANHIA ENERG慎ICA DE PERNAMBUCO,CELPE,"1,08E+13",0
26/05/2023,NAZARE DA MATA,NZE-01N3,NAZARE DA MATA,15328898_14086727,N弛 Programada,0,01/12/2017,06:34:00,01/12/2017 09:01,INTERNO - NAO PROGRAMADA - MEIO AMBIENTE - ARVORE OU VEGETACAO,13800,55,19661,2017,COMPANHIA ENERG慎ICA DE PERNAMBUCO,CELPE,"1,08E+13",1
26/05/2023,ARCOVERDE,ACV-01C2,ARCOVERDE,15328894_14086734,N弛 Programada,0,01/12/2017,06:36:00,01/12/2017 08:50,INTERNO - NAO PROGRAMADA - MEIO AMBIENTE - CORROSAO,380,1,40849,2017,COMPANHIA ENERG慎ICA DE PERNAMBUCO,CELPE,"1,08E+13",0
26/05/2023,GARANHUNS,GAN-01X3,GARANHUNS,15328896_14086665,N弛 Programada,0,01/12/2017,06:38:00,01/12/2017 08:10,INTERNO - NAO PROGRAMADA - MEIO AMBIENTE - ANIMAIS,13800,452,37257,2017,COMPANHIA ENERG慎ICA DE PERNAMBUCO,CELPE,"1,08E+13",1604
26/05/2023,CARUARU,CAA-01C4,CARUARU,15328901_14086709,N弛 Programada,0,01/12/2017,06:50:00,01/12/2017 08:30,INTERNO - NAO PROGRAMADA - PROPRIAS DO SISTEMA - FALHA DE MATERIAL OU EQUIPAMENTO,380,1,88878,2017,COMPANHIA ENERG慎ICA DE PERNAMBUCO,CELPE,"1,08E+13",418
26/05/2023,JABOATAO,JBT-01C5,JABOATAO,15328903_14087378,N弛 Programada,0,01/12/2017,06:54:00,01/12/2017 17:21,INTERNO - NAO PROGRAMADA - PROPRIAS DO SISTEMA - FALHA DE MATERIAL OU EQUIPAMENTO,380,1,39500,2017,COMPANHIA ENERG慎ICA DE PERNAMBUCO,CELPE,"1,08E+13",30
26/05/2023,VITORIA DE SANTO ANTAO,VSA-01C4,VITORIA DE SANTO ANTAO,15328904_14086702,N弛 Programada,0,01/12/2017,06:54:00,01/12/2017 07:55,INTERNO - NAO PROGRAMADA - NAO CLASSIFICADA - NAO CLASSIFICADA,13800,40,57666,2017,COMPANHIA ENERG慎ICA DE PERNAMBUCO,CELPE,"1,08E+13",0
26/05/2023,OURICURI,ORC-01C4,OURICURI,15328905_14087162,N弛 Programada,0,01/12/2017,06:54:00,01/12/2017 14:38,INTERNO - NAO PROGRAMADA - MEIO AMBIENTE - ARVORE OU VEGETACAO,13800,6,29685,2017,COMPANHIA ENERG慎ICA DE PERNAMBUCO,CELPE,"1,08E+13",0
26/05/2023,BOM NOME,FRT-01C5,FLORESTA,15328907_14086694,Programada,0,01/12/2017,07:00:00,01/12/2017 08:10,INTERNO - PROGRAMADA - ALTERACAO - MELHORIA,13800,4,26618,2017,COMPANHIA ENERG慎ICA DE PERNAMBUCO,CELPE,"1,08E+13",0
26/05/2023,NOVA PETROLANDIA,NPT-01C1,NOVA PETROLANDIA,15328913_14086751,N弛 Programada,0,01/12/2017,07:01:00,01/12/2017 09:10,INTERNO - NAO PROGRAMADA - MEIO AMBIENTE - VENTO,13800,1,14022,2017,COMPANHIA ENERG慎ICA DE PERNAMBUCO,CELPE,"1,08E+13",21
26/05/2023,TRINDADE,TDD-01C5,TRINDADE,15328917_14086840,N弛 Programada,0,01/12/2017,07:03:00,01/12/2017 10:47,INTERNO - NAO PROGRAMADA - MEIO AMBIENTE - ARVORE OU VEGETACAO,13800,8,36413,2017,COMPANHIA ENERG慎ICA DE PERNAMBUCO,CELPE,"1,08E+13",0
26/05/2023,ESCADA,ECD-01C3,ESCADA,15328919_14086904,N弛 Programada,0,01/12/2017,07:04:00,01/12/2017 09:27,INTERNO - NAO PROGRAMADA - MEIO AMBIENTE - ANIMAIS,13800,3,22816,2017,COMPANHIA ENERG慎ICA DE PERNAMBUCO,CELPE,"1,08E+13",4276
26/05/2023,MORENO,MOR-01M5,MORENO,15328921_14126476,N弛 Programada,0,01/12/2017,07:06:00,01/12/2017 10:20,INTERNO - NAO PROGRAMADA - MEIO AMBIENTE - ARVORE OU VEGETACAO,13800,160,16483,2017,COMPANHIA ENERG慎ICA DE PERNAMBUCO,CELPE,"1,08E+13",3610
26/05/2023,GRAVATA,GVT-01C1,GRAVATA,15328922_14087511,N弛 Programada,0,01/12/2017,07:06:00,01/12/2017 16:35,INTERNO - NAO PROGRAMADA - NAO CLASSIFICADA - NAO CLASSIFICADA,13800,114,50203,2017,COMPANHIA ENERG慎ICA DE PERNAMBUCO,CELPE,"1,08E+13",644
26/05/2023,BOM NOME,SJB-01J1,SAO JOSE DO BELMONTE,15328916_14088213,Programada,0,01/12/2017,07:07:00,01/12/2017 10:30,INTERNO - PROGRAMADA - ALTERACAO - MELHORIA,13800,503,26618,2017,COMPANHIA ENERG慎ICA DE PERNAMBUCO,CELPE,"1,08E+13",0
26/05/2023,SANTA CRUZ DO CAPIBARIBE,STC-01C2,SANTA CRUZ DO CAPIBARIBE,15323678_14086678,N弛 Programada,0,01/12/2017,07:10:00,01/12/2017 07:20,INTERNO - NAO PROGRAMADA - PROPRIAS DO SISTEMA - SUBTENSAO,380,1,55596,2017,COMPANHIA ENERG慎ICA DE PERNAMBUCO,CELPE,"1,08E+13",0
26/05/2023,MASSANGANO III,MGT-01V3,MASSANGANO III,15328929_14087156,N弛 Programada,0,01/12/2017,07:13:00,01/12/2017 17:34,INTERNO - NAO PROGRAMADA - PROPRIAS DO SISTEMA - FALHA DE MATERIAL OU EQUIPAMENTO,13800,279,3487,2017,COMPANHIA ENERG慎ICA DE PERNAMBUCO,CELPE,"1,08E+13",0
26/05/2023,PORTO DE GALINHAS,PGA-01P3,PORTO DE GALINHAS,15328930_14086819,N弛 Programada,0,01/12/2017,07:13:00,01/12/2017 10:10,INTERNO - NAO PROGRAMADA - MEIO AMBIENTE - ANIMAIS,13800,1,11726,2017,COMPANHIA ENERG慎ICA DE PERNAMBUCO,CELPE,"1,08E+13",0
26/05/2023,CAMOCIM DE SAO FELIX,BON-01S4,BONITO,15328931_14086730,N弛 Programada,0,01/12/2017,07:15:00,01/12/2017 08:41,INTERNO - NAO PROGRAMADA - PROPRIAS DO SISTEMA - FALHA DE MATERIAL OU EQUIPAMENTO,380,1,23346,2017,COMPANHIA ENERG慎ICA DE PERNAMBUCO,CELPE,"1,08E+13",0
26/05/2023,BREJO DA MADRE DE DEUS,BMD-01J5,BREJO DA MADRE DE DEUS,15328932_14086666,Programada,0,01/12/2017,07:17:00,01/12/2017 11:15,INTERNO - PROGRAMADA - ALTERACAO - MELHORIA,13800,137,18689,2017,COMPANHIA ENERG慎ICA DE PERNAMBUCO,CELPE,"1,08E+13",1294
26/05/2023,GRAVATA,GVT-01C1,GRAVATA,15328940_14086815,N弛 Programada,0,01/12/2017,07:20:00,01/12/2017 09:37,INTERNO - NAO PROGRAMADA - NAO CLASSIFICADA - NAO CLASSIFICADA,380,31,50203,2017,COMPANHIA ENERG慎ICA DE PERNAMBUCO,CELPE,"1,08E+13",3693
26/05/2023,VICENCIA,VCA-01C2,VICENCIA,15328936_14086737,N弛 Programada,0,01/12/2017,07:23:00,01/12/2017 08:38,INTERNO - NAO PROGRAMADA - TERCEIROS - OBJETO NA REDE,13800,20,21972,2017,COMPANHIA ENERG慎ICA DE PERNAMBUCO,CELPE,"1,08E+13",21
26/05/2023,TABATINGA,TIN-01P3,TABATINGA,15328938_14086827,N弛 Programada,0,01/12/2017,07:29:00,01/12/2017 10:10,INTERNO - NAO PROGRAMADA - MEIO AMBIENTE - ARVORE OU VEGETACAO,380,3,31246,2017,COMPANHIA ENERG慎ICA DE PERNAMBUCO,CELPE,"1,08E+13",0
26/05/2023,BOM CONSELHO,BCO-01F4,BOM CONSELHO,15328942_14086830,N弛 Programada,0,01/12/2017,07:34:00,01/12/2017 09:43,INTERNO - NAO PROGRAMADA - TERCEIROS - ABALROAMENTO,380,1,21624,2017,COMPANHIA ENERG慎ICA DE PERNAMBUCO,CELPE,"1,08E+13",0
26/05/2023,SALGUEIRO,SIT-01I3,SERRITA,15328948_14087661,N弛 Programada,0,01/12/2017,07:38:00,01/12/2017 22:52,INTERNO - NAO PROGRAMADA - MEIO AMBIENTE - VENTO,13800,2,43022,2017,COMPANHIA ENERG慎ICA DE PERNAMBUCO,CELPE,"1,08E+13",0
26/05/2023,CABROBO,CBB-01C4,CABROBO,15328959_14086772,N弛 Programada,0,01/12/2017,07:54:00,01/12/2017 09:45,INTERNO - NAO PROGRAMADA - MEIO AMBIENTE - VENTO,13800,68,13096,2017,COMPANHIA ENERG慎ICA DE PERNAMBUCO,CELPE,"1,08E+13",165
26/05/2023,IGARASSU,IGU-01C3,IGARASSU,15328964_14086698,N弛 Programada,0,01/12/2017,07:57:00,01/12/2017 09:00,INTERNO - NAO PROGRAMADA - NAO CLASSIFICADA - NAO CLASSIFICADA,13800,377,20731,2017,COMPANHIA ENERG慎ICA DE PERNAMBUCO,CELPE,"1,08E+13",0
26/05/2023,CAMPUS,CPS-01M2,CAMPUS,15328961_14086689,Programada,0,01/12/2017,08:01:00,01/12/2017 12:25,INTERNO - PROGRAMADA - ALTERACAO - MELHORIA,13800,274,70283,2017,COMPANHIA ENERG慎ICA DE PERNAMBUCO,CELPE,"1,08E+13",4164
26/05/2023,BOM JARDIM,BJD-01C5,BOM JARDIM,15328972_14087117,N弛 Programada,0,01/12/2017,08:01:00,01/12/2017 14:11,INTERNO - NAO PROGRAMADA - PROPRIAS DO SISTEMA - FALHA DE MATERIAL OU EQUIPAMENTO,380,1,33992,2017,COMPANHIA ENERG慎ICA DE PERNAMBUCO,CELPE,"1,08E+13",1421
26/05/2023,BOM CONSELHO,BCO-01F5,BOM CONSELHO,15328971_14087077,N弛 Programada,0,01/12/2017,08:01:00,01/12/2017 13:31,INTERNO - NAO PROGRAMADA - PROPRIAS DO SISTEMA - FALHA DE MATERIAL OU EQUIPAMENTO,380,1,21624,2017,COMPANHIA ENERG慎ICA DE PERNAMBUCO,CELPE,"1,08E+13",0
26/05/2023,QUIPAPA,QPA-01P1,QUIPAPA,15328974_14086688,Programada,0,01/12/2017,08:01:00,01/12/2017 12:10,INTERNO - PROGRAMADA - ALTERACAO - MELHORIA,13800,51,21418,2017,COMPANHIA ENERG慎ICA DE PERNAMBUCO,CELPE,"1,08E+13",0
26/05/2023,ILHA DO RETIRO,ILR-01L7,ILHA DO RETIRO,15328981_14086785,N弛 Programada,1,01/12/2017,08:06:00,01/12/2017 09:47,INTERNO - NAO PROGRAMADA - NAO CLASSIFICADA - NAO CLASSIFICADA,380,1,24044,2017,COMPANHIA ENERG慎ICA DE PERNAMBUCO,CELPE,"1,08E+13",0
26/05/2023,RIACHO DAS ALMAS,RIA-01N1,RIACHO DAS ALMAS,15328983_14086791,N弛 Programada,0,01/12/2017,08:07:00,01/12/2017 10:06,INTERNO - NAO PROGRAMADA - PROPRIAS DO SISTEMA - FALHA DE MATERIAL OU EQUIPAMENTO,380,1,13903,2017,COMPANHIA ENERG慎ICA DE PERNAMBUCO,CELPE,"1,08E+13",0
26/05/2023,CABROBO,CBB-01C3,CABROBO,15328984_14086816,N弛 Programada,0,01/12/2017,08:09:00,01/12/2017 10:14,INTERNO - NAO PROGRAMADA - TERCEIROS - ABALROAMENTO,380,1,13096,2017,COMPANHIA ENERG慎ICA DE PERNAMBUCO,CELPE,"1,08E+13",110
26/05/2023,PIEDADE,PID-01L6,PIEDADE,15328985_14088308,N弛 Programada,0,01/12/2017,08:10:00,02/12/2017 15:50,INTERNO - NAO PROGRAMADA - PROPRIAS DO SISTEMA - FALHA DE MATERIAL OU EQUIPAMENTO,380,1,46589,2017,COMPANHIA ENERG慎ICA DE PERNAMBUCO,CELPE,"1,08E+13",0
26/05/2023,TABIRA,TAB-01X6,TABIRA,15328986_14086775,N弛 Programada,0,01/12/2017,08:10:00,01/12/2017 09:46,INTERNO - NAO PROGRAMADA - MEIO AMBIENTE - VENTO,13800,9,21538,2017,COMPANHIA ENERG慎ICA DE PERNAMBUCO,CELPE,"1,08E+13",2288
26/05/2023,OURICURI,ORC-01C1,OURICURI,15328988_14086749,N弛 Programada,0,01/12/2017,08:12:00,01/12/2017 09:03,INTERNO - NAO PROGRAMADA - MEIO AMBIENTE - VENTO,13800,2,29685,2017,COMPANHIA ENERG慎ICA DE PERNAMBUCO,CELPE,"1,08E+13",2145
26/05/2023,GOIANA,GON-01C1,GOIANA,15328990_14086839,N弛 Programada,0,01/12/2017,08:12:00,01/12/2017 10:30,INTERNO - NAO PROGRAMADA - MEIO AMBIENTE - CORROSAO,380,1,19279,2017,COMPANHIA ENERG慎ICA DE PERNAMBUCO,CELPE,"1,08E+13",5338
26/05/2023,SAO JOSE DO EGITO,SJE-01J3,SAO JOSE DO EGITO,15328991_14086915,N弛 Programada,0,01/12/2017,08:15:00,01/12/2017 11:48,INTERNO - NAO PROGRAMADA - PROPRIAS DO SISTEMA - FALHA DE MATERIAL OU EQUIPAMENTO,380,1,33736,2017,COMPANHIA ENERG慎ICA DE PERNAMBUCO,CELPE,"1,08E+13",1578
26/05/2023,ARCOVERDE,ACV-01C1,ARCOVERDE,15328992_14087008,N弛 Programada,0,01/12/2017,08:15:00,01/12/2017 12:39,INTERNO - NAO PROGRAMADA - PROPRIAS DO SISTEMA - FALHA DE MATERIAL OU EQUIPAMENTO,380,1,40849,2017,COMPANHIA ENERG慎ICA DE PERNAMBUCO,CELPE,"1,08E+13",0
26/05/2023,MASSANGANO II,DAV-01V1,DOM AVELAR,15329006_14087355,N弛 Programada,0,01/12/2017,08:25:00,01/12/2017 17:19,INTERNO - NAO PROGRAMADA - PROPRIAS DO SISTEMA - FALHA DE MATERIAL OU EQUIPAMENTO,380,1,10590,2017,COMPANHIA ENERG慎ICA DE PERNAMBUCO,CELPE,"1,08E+13",0
26/05/2023,VITORIA DE SANTO ANTAO II,VSD-01W3,VITORIA DE SANTO ANTAO DOIS,15329010_14087210,N弛 Programada,0,01/12/2017,08:27:00,01/12/2017 12:01,INTERNO - NAO PROGRAMADA - PROPRIAS DO SISTEMA - FALHA DE MATERIAL OU EQUIPAMENTO,380,1,11538,2017,COMPANHIA ENERG慎ICA DE PERNAMBUCO,CELPE,"1,08E+13",114
26/05/2023,RAJADA,AFN-01I1,AFRANIO,15329011_14087045,N弛 Programada,0,01/12/2017,08:28:00,01/12/2017 13:00,INTERNO - NAO PROGRAMADA - MEIO AMBIENTE - VENTO,13800,4,14285,2017,COMPANHIA ENERG慎ICA DE PERNAMBUCO,CELPE,"1,08E+13",0
26/05/2023,ARARIPINA,ARR-01C7,ARARIPINA,15329013_14087023,N弛 Programada,0,01/12/2017,08:29:00,01/12/2017 12:07,INTERNO - NAO PROGRAMADA - MEIO AMBIENTE - VENTO,13800,6,29983,2017,COMPANHIA ENERG慎ICA DE PERNAMBUCO,CELPE,"1,08E+13",3587
26/05/2023,BARREIROS,BAR-01C2,BARREIROS,15329014_14087469,N弛 Programada,0,01/12/2017,08:29:00,01/12/2017 19:00,INTERNO - NAO PROGRAMADA - PROPRIAS DO SISTEMA - FALHA DE MATERIAL OU EQUIPAMENTO,380,1,22620,2017,COMPANHIA ENERG慎ICA DE PERNAMBUCO,CELPE,"1,08E+13",4415
26/05/2023,CARUARU,CAA-01C3,CARUARU,15329003_14086711,Programada,0,01/12/2017,08:30:00,01/12/2017 08:53,INTERNO - PROGRAMADA - MANUTENCAO - PREVENTIVA,13800,22,88878,2017,COMPANHIA ENERG慎ICA DE PERNAMBUCO,CELPE,"1,08E+13",0
26/05/2023,BREJAO,BRJ-01C1,BREJAO,15329022_14086953,N弛 Programada,0,01/12/2017,08:32:00,01/12/2017 10:10,INTERNO - NAO PROGRAMADA - PROPRIAS DO SISTEMA - FALHA DE MATERIAL OU EQUIPAMENTO,13800,5,15379,2017,COMPANHIA ENERG慎ICA DE PERNAMBUCO,CELPE,"1,08E+13",3734
26/05/2023,ENSEADA DOS CORAIS,ENS-01M1,ENSEADA DOS CORAIS,15329025_14087274,N弛 Programada,0,01/12/2017,08:34:00,01/12/2017 14:10,INTERNO - NAO PROGRAMADA - PROPRIAS DO SISTEMA - SUBTENSAO,380,1,16469,2017,COMPANHIA ENERG慎ICA DE PERNAMBUCO,CELPE,"1,08E+13",0
